"address","borough","zipcode","lon","lat","risk1"
"12 WEST 76 STREET","MN",10023,-73.975,40.779,0
"12 WEST 85 STREET","MN",10024,-73.9705,40.7846,0
"12 WEST 87 STREET","MN",10024,-73.9697,40.7861,0
"12 WEST 9 STREET","MN",10011,-73.9969,40.733,0
"12-01 30 ROAD","QN",11102,-73.9317,40.7707,0
"12-01 31 AVENUE","QN",11102,-73.9332,40.769,0
"12-01 JACKSON AVENUE","QN",11101,-73.9509,40.7438,0
"12-02 154 STREET","QN",11357,-73.8077,40.7914,0
"12-03 FRISCO AVENUE","QN",11691,-73.7462,40.6003,0
"12-07 FRISCO AVENUE","QN",11691,-73.7464,40.6003,0
"12-07 JACKSON AVENUE","QN",11101,-73.9508,40.7438,1
"12-10 ASTORIA PARK SOUTH","QN",11102,-73.9279,40.7764,0
"12-11 30 DRIVE","QN",11102,-73.9321,40.7697,0
"12-11 31 AVENUE","QN",11106,-73.9329,40.7689,0
"12-15 119 STREET","QN",11356,-73.8485,40.7872,0
"12-15 BROADWAY","QN",11106,-73.934,40.7669,0
"12-15 FRISCO AVENUE","QN",11691,-73.7468,40.6003,0
"12-17 31 AVENUE","QN",11106,-73.9327,40.7688,0
"12-21 30 AVENUE","QN",11102,-73.9304,40.7714,0
"12-21 31 AVENUE","QN",11106,-73.9325,40.7687,0
"12-23 30 AVENUE","QN",11102,-73.9302,40.7713,0
"12-26 30 AVENUE","QN",11102,-73.9306,40.7708,0
"12-28 30 ROAD","QN",11102,-73.9312,40.77,0
"12-29 117 STREET","QN",11356,-73.8502,40.7867,1
"12-29 31 AVENUE","QN",11106,-73.9323,40.7686,1
"12-30 31 DRIVE","QN",11106,-73.9334,40.7672,0
"12-31 31 AVENUE","QN",11106,-73.9322,40.7686,1
"12-32 31 DRIVE","QN",11106,-73.9333,40.7672,0
"12-34 31 DRIVE","QN",11106,-73.9333,40.7671,0
"12-37 30 DRIVE","QN",11102,-73.9314,40.7693,0
"12-56 CENTRAL AVENUE","QN",11691,-73.7484,40.6086,0
"12-61 CENTRAL AVENUE","QN",11691,-73.748,40.6079,0
"120 1 AVENUE","MN",10009,-73.9854,40.727,0
"120 1 PLACE","BK",11231,-73.9961,40.6798,0
"120 4 AVENUE","MN",10003,-73.9903,40.7331,0
"120 4 PLACE","BK",11231,-73.9975,40.6774,0
"120 96 STREET","BK",11209,-74.0369,40.616,0
"120 AUDUBON AVENUE","MN",10032,-73.9371,40.8426,0
"120 BAY 17 STREET","BK",11214,-74.0062,40.6053,0
"120 BEDFORD AVENUE","BK",11249,-73.9559,40.7198,0
"120 CABRINI BOULEVARD","MN",10033,-73.9401,40.8534,0
"120 CHARLES STREET","MN",10014,-74.0067,40.7342,0
"120 CHRISTOPHER STREET","MN",10014,-74.0056,40.733,0
"120 EAST 102 STREET","MN",10029,-73.9488,40.7897,0
"120 EAST 34 STREET","MN",10016,-73.9803,40.7463,0
"120 EAST 36 STREET","MN",10016,-73.9795,40.7477,0
"120 EAST 37 STREET","MN",10016,-73.9789,40.7483,0
"120 EAST 4 STREET","MN",10003,-73.9879,40.7253,0
"120 EAST 62 STREET","MN",10065,-73.9677,40.7642,0
"120 EAST 64 STREET","MN",10065,-73.9668,40.7655,0
"120 EAST 7 STREET","MN",10009,-73.9844,40.7262,0
"120 EAST 73 STREET","MN",10021,-73.9627,40.7713,0
"120 EAST 82 STREET","MN",10028,-73.9583,40.777,0
"120 EAST 83 STREET","MN",10028,-73.9577,40.7776,0
"120 EAST 85 STREET","MN",10028,-73.9568,40.7789,0
"120 EAST 88 STREET","MN",10128,-73.9552,40.7808,0
"120 EAST 90 STREET","MN",10128,-73.9541,40.782,0
"120 ECKFORD STREET","BK",11222,-73.9485,40.7238,0
"120 ELIZABETH STREET","MN",10013,-73.9952,40.7192,0
"120 FEATHERBED LANE","BX",10452,-73.9201,40.8459,0
"120 FORSYTH STREET","MN",10002,-73.9921,40.7192,1
"120 GATLING PLACE","BK",11209,-74.0262,40.6175,0
"120 GRATTAN STREET","BK",11237,-73.9282,40.706,1
"120 HAVEN AVENUE","MN",10032,-73.9426,40.8453,0
"120 HURON STREET","BK",11222,-73.9566,40.7326,0
"120 KENILWORTH PLACE","BK",11210,-73.9495,40.6329,0
"120 LEXINGTON AVENUE","MN",10016,-73.9826,40.7428,1
"120 LIBERTY STREET","MN",10006,-74.0125,40.7098,0
"120 MAC DOUGAL STREET","MN",10012,-74.0004,40.7298,0
"120 MARCY PLACE","BX",10452,-73.9162,40.8378,0
"120 MONTAGUE STREET","BK",11201,-73.9947,40.6947,0
"120 MULBERRY STREET","MN",10013,-73.9979,40.7177,0
"120 OCEAN PARKWAY","BK",11218,-73.9755,40.6473,0
"120 PIERREPONT STREET","BK",11201,-73.9928,40.6949,0
"120 REMSEN STREET","BK",11201,-73.9939,40.6936,1
"120 RIDGE STREET","MN",10002,-73.9829,40.7191,0
"120 RIVERSIDE DRIVE","MN",10024,-73.9808,40.7886,0
"120 SHERIDAN AVENUE","BK",11208,-73.8676,40.6797,1
"120 SHERMAN AVENUE","MN",10034,-73.9247,40.8644,0
"120 SOUTH 1 STREET","BK",11249,-73.9626,40.714,0
"120 SOUTH 2 STREET","BK",11249,-73.9631,40.7133,0
"120 ST MARKS PLACE","MN",10009,-73.984,40.7268,0
"120 SUFFOLK STREET","MN",10002,-73.9858,40.719,0
"120 SULLIVAN STREET","MN",10012,-74.0028,40.7263,0
"120 TAPSCOTT STREET","BK",11212,-73.9205,40.6649,0
"120 UNIVERSITY PLACE","MN",10003,-73.9924,40.7348,0
"120 VAN SICLEN AVENUE","BK",11207,-73.8918,40.6774,1
"120 WEST 100 STREET","MN",10025,-73.9667,40.7954,0
"120 WEST 105 STREET","MN",10025,-73.9644,40.7988,0
"120 WEST 109 STREET","MN",10025,-73.9628,40.8015,0
"120 WEST 112 STREET","MN",10026,-73.9531,40.7999,0
"120 WEST 114 STREET","MN",10026,-73.952,40.801,0
"120 WEST 116 STREET","MN",10026,-73.9511,40.8023,0
"120 WEST 127 STREET","MN",10027,-73.9456,40.8093,1
"120 WEST 138 STREET","MN",10030,-73.9409,40.8164,0
"120 WEST 183 STREET","BX",10453,-73.9103,40.8599,0
"120 WEST 228 STREET","MN",10463,-73.9088,40.8762,0
"120 WEST 25 STREET","MN",10001,-73.9929,40.7444,1
"120 WEST 3 STREET","MN",10012,-74.0005,40.7304,0
"120 WEST 58 STREET","MN",10019,-73.9777,40.7652,0
"120 WEST 71 STREET","MN",10023,-73.9802,40.7769,0
"120 WEST 73 STREET","MN",10023,-73.9793,40.7782,0
"120 WEST 74 STREET","MN",10023,-73.9788,40.7789,0
"120 WEST 75 STREET","MN",10023,-73.9785,40.7796,0
"120 WEST 79 STREET","MN",10024,-73.9766,40.7821,0
"120 WEST 80 STREET","MN",10024,-73.9762,40.7829,0
"120 WEST 81 STREET","MN",10024,-73.9756,40.7835,0
"120 WEST 86 STREET","MN",10024,-73.9732,40.7866,0
"120-05 HILLSIDE AVENUE","QN",11418,-73.8303,40.702,0
"120-07 85 AVENUE","QN",11415,-73.8309,40.7033,0
"120-08 97 AVENUE","QN",11419,-73.8251,40.6914,0
"120-10 ROCKAWAY BEACH BLVD","QN",11694,-73.8411,40.579,0
"120-11 109 AVENUE","QN",11420,-73.821,40.6829,0
"120-14 18 AVENUE","QN",11356,-73.8472,40.7831,0
"1200 5 AVENUE","MN",10029,-73.953,40.7911,0
"1200 COLLEGE AVENUE","BX",10456,-73.9132,40.8325,0
"1200 DR M L KING JR BLVD","BX",10452,-73.9271,40.8381,0
"1200 FULTON STREET","BK",11216,-73.9526,40.6803,1
"1200 GRAVESEND NECK ROAD","BK",11229,-73.9579,40.5941,0
"1200 LEXINGTON AVENUE","MN",10028,-73.958,40.7766,0
"1200 SENECA AVENUE","BX",10474,-73.8887,40.8185,0
"1200 ST NICHOLAS AVENUE","MN",10032,-73.9384,40.8423,0
"1200 STERLING PLACE","BK",11213,-73.9389,40.6718,1
"1201 2 AVENUE","MN",10065,-73.9628,40.7636,0
"1201 8 AVENUE","BK",11215,-73.9805,40.6637,1
"1201 AMSTERDAM AVENUE","MN",10027,-73.9591,40.8088,0
"1201 AVENUE K","BK",11230,-73.9633,40.6228,0
"1201 DR M L KING JR BLVD","BX",10452,-73.9276,40.8382,0
"1201 ELDER AVENUE","BX",10472,-73.8794,40.8288,0
"1201 LEXINGTON AVENUE","MN",10028,-73.9574,40.7765,0
"1201 OCEAN PARKWAY","BK",11230,-73.9689,40.6192,0
"1201 OGDEN AVENUE","BX",10452,-73.9269,40.8379,0
"1201 WHITE PLAINS ROAD","BX",10472,-73.862,40.8306,0
"1202 2 AVENUE","MN",10065,-73.9621,40.7632,0
"1202 66 STREET","BK",11219,-74.0043,40.6264,0
"1202 AVENUE K","BK",11230,-73.9634,40.6223,0
"1202 AVENUE U","BK",11229,-73.9598,40.5982,0
"1202 LEXINGTON AVENUE","MN",10028,-73.9579,40.7767,0
"1202 SPOFFORD AVENUE","BX",10474,-73.8907,40.8136,1
"1203 8 AVENUE","BK",11215,-73.9806,40.6637,0
"1203 FULTON AVENUE","BX",10456,-73.905,40.8304,0
"1203 MYRTLE AVENUE","BK",11221,-73.932,40.6975,1
"1203 ROGERS AVENUE","BK",11226,-73.9511,40.6404,1
"1204 BEDFORD AVENUE","BK",11216,-73.9541,40.6829,0
"1204 GILBERT PLACE","BX",10474,-73.8882,40.8177,0
"1204 OCEAN AVENUE","BK",11230,-73.9582,40.6332,0
"1204 SHAKESPEARE AVENUE","BX",10452,-73.923,40.8368,0
"1205 1 AVENUE","MN",10065,-73.9594,40.7637,0
"1205 8 AVENUE","BK",11215,-73.9806,40.6636,0
"1205 AVENUE R","BK",11229,-73.9604,40.6057,0
"1205 COLLEGE AVENUE","BX",10456,-73.9136,40.8329,0
"1205 COMMONWEALTH AVENUE","BX",10472,-73.868,40.8299,1
"1205 EASTERN PARKWAY","BK",11213,-73.9285,40.6691,0
"1205 FINDLAY AVENUE","BX",10456,-73.9127,40.8328,0
"1205 LEXINGTON AVENUE","MN",10028,-73.9574,40.7766,0
"1205 MYRTLE AVENUE","BK",11221,-73.9319,40.6975,1
"1206 CORTELYOU ROAD","BK",11218,-73.9668,40.6399,1
"1206 NEW YORK AVENUE","BK",11226,-73.9461,40.6437,0
"1206 WESTCHESTER AVENUE","BX",10459,-73.8891,40.8258,0
"1207 49 STREET","BK",11219,-73.9939,40.6364,0
"1207 8 AVENUE","BK",11215,-73.9807,40.6635,0
"1207 HERKIMER STREET","BK",11233,-73.9134,40.6779,0
"1207 OGDEN AVENUE","BX",10452,-73.9268,40.8381,0
"1208 FRANKLIN AVENUE","BX",10456,-73.9034,40.83,0
"1208 NOSTRAND AVENUE","BK",11225,-73.9506,40.6577,1
"1208 SOUTHERN BOULEVARD","BX",10459,-73.8915,40.8288,0
"1209 8 AVENUE","BK",11215,-73.9807,40.6635,0
"1209 BUSHWICK AVENUE","BK",11221,-73.9154,40.6883,0
"1209 DEAN STREET","BK",11216,-73.9492,40.6771,1
"1209 ELDER AVENUE","BX",10472,-73.8796,40.829,1
"1209 WASHINGTON AVENUE","BX",10456,-73.9074,40.8312,0
"121 3 PLACE","BK",11231,-73.9965,40.6787,0
"121 8 AVENUE","BK",11215,-73.9736,40.672,0
"121 BANK STREET","MN",10014,-74.0077,40.7365,0
"121 BAXTER STREET","MN",10013,-73.9988,40.718,0
"121 BEDFORD AVENUE","BK",11211,-73.9555,40.7196,0
"121 BENNETT AVENUE","MN",10033,-73.9345,40.8541,0
"121 BOERUM STREET","BK",11206,-73.9441,40.706,0
"121 CHAMBERS STREET","MN",10007,-74.0085,40.7155,0
"121 CHRYSTIE STREET","MN",10002,-73.9938,40.7189,0
"121 CLARKE PLACE EAST","BX",10452,-73.9165,40.8376,0
"121 DOBBIN STREET","BK",11222,-73.9552,40.726,0
"121 DRIGGS AVENUE","BK",11222,-73.9434,40.7229,0
"121 EAST 10 STREET","MN",10003,-73.9878,40.7304,0
"121 EAST 110 STREET","MN",10029,-73.9451,40.7954,0
"121 EAST 182 STREET","BX",10453,-73.902,40.8566,0
"121 EAST 31 STREET","MN",10016,-73.9815,40.7449,0
"121 EAST 37 STREET","MN",10016,-73.9787,40.7487,0
"121 EAST 82 STREET","MN",10028,-73.9579,40.7773,0
"121 EAST 88 STREET","MN",10128,-73.9549,40.7812,0
"121 EAST 90 STREET","MN",10128,-73.9541,40.7825,0
"121 EAST 97 STREET","MN",10029,-73.9509,40.787,0
"121 EAST BROADWAY","MN",10002,-73.9922,40.7137,0
"121 ELLIOT PLACE","BX",10452,-73.9155,40.8388,0
"121 FREEMAN STREET","BK",11222,-73.9568,40.7345,0
"121 FT GEORGE AVENUE","MN",10040,-73.9271,40.8577,0
"121 FULTON STREET","MN",10038,-74.007,40.7102,0
"121 GREENPOINT AVENUE","BK",11222,-73.9553,40.7303,0
"121 IRVING AVENUE","BK",11237,-73.9219,40.7036,1
"121 JAMAICA AVENUE","BK",11207,-73.896,40.6791,0
"121 KENT AVENUE","BK",11249,-73.9617,40.7201,0
"121 LAFAYETTE AVENUE","BK",11217,-73.9732,40.6876,0
"121 LYMAN AVENUE","SI",10305,-74.0653,40.6067,0
"121 MOTT STREET","MN",10013,-73.9972,40.718,0
"121 MULBERRY STREET","MN",10013,-73.9984,40.7179,0
"121 NARROWS ROAD NORTH","SI",10305,-74.0755,40.6069,0
"121 PARKSIDE AVENUE","BK",11226,-73.9653,40.6533,0
"121 POST AVENUE","MN",10034,-73.92,40.8643,0
"121 PUTNAM AVENUE","BK",11238,-73.9572,40.6834,0
"121 QUINCY STREET","BK",11216,-73.9563,40.6865,1
"121 RIVINGTON STREET","MN",10002,-73.9874,40.7196,0
"121 ROGERS AVENUE","BK",11216,-73.9527,40.6733,1
"121 SEAMAN AVENUE","MN",10034,-73.9232,40.8685,0
"121 SHERMAN AVENUE","MN",10034,-73.9243,40.8638,0
"121 ST MARKS PLACE","MN",10009,-73.9834,40.727,0
"121 ST NICHOLAS AVENUE","MN",10026,-73.953,40.8037,0
"121 VAN BUREN STREET","BK",11221,-73.9411,40.6905,1
"121 VERMILYEA AVENUE","MN",10034,-73.9212,40.8662,0
"121 WADSWORTH AVENUE","MN",10033,-73.9356,40.8485,0
"121 WEBSTER AVENUE","BK",11230,-73.9755,40.6308,1
"121 WEST 104 STREET","MN",10025,-73.9647,40.7985,0
"121 WEST 116 STREET","MN",10026,-73.9506,40.8027,0
"121 WEST 120 STREET","MN",10027,-73.9489,40.8053,1
"121 WEST 122 STREET","MN",10027,-73.9478,40.8065,0
"121 WEST 129 STREET","MN",10027,-73.9445,40.8109,0
"121 WEST 133 STREET","MN",10030,-73.9426,40.8134,0
"121 WEST 3 STREET","MN",10012,-74.0003,40.7307,0
"121 WEST 69 STREET","MN",10023,-73.9809,40.776,0
"121 WEST 72 STREET","MN",10023,-73.9794,40.778,0
"121 WEST 75 STREET","MN",10023,-73.9783,40.78,0
"121 WEST 79 STREET","MN",10024,-73.9761,40.7825,0
"121-02 109 AVENUE","QN",11420,-73.82,40.6826,0
"121-16 OCEAN PROMENADE","QN",11694,-73.8406,40.5762,0
"1210 BOYNTON AVENUE","BX",10472,-73.8781,40.8291,1
"1210 CLAY AVENUE","BX",10456,-73.9104,40.8322,0
"1210 ELDER AVENUE","BX",10472,-73.879,40.8292,0
"1210 NELSON AVENUE","BX",10452,-73.9252,40.8374,0
"1210 SHERIDAN AVENUE","BX",10456,-73.9162,40.8343,0
"1210 SHERMAN AVENUE","BX",10456,-73.9154,40.834,0
"1210 STRATFORD AVENUE","BX",10472,-73.8754,40.8299,0
"1210 WHEELER AVENUE","BX",10472,-73.8799,40.829,1
"1210 WOODYCREST AVENUE","BX",10452,-73.9243,40.837,0
"1211 8 AVENUE","BK",11215,-73.9808,40.6634,0
"1211 SOUTHERN BOULEVARD","BX",10459,-73.8922,40.8293,0
"1211 WHEELER AVENUE","BX",10472,-73.8805,40.829,1
"1212 COLLEGE AVENUE","BX",10456,-73.913,40.8329,0
"1212 GRAND CONCOURSE","BX",10456,-73.9169,40.8345,0
"1212 GRANT AVENUE","BX",10456,-73.9146,40.8338,0
"1212 LINCOLN PLACE","BK",11213,-73.9362,40.6698,0
"1212 NEWKIRK AVENUE","BK",11230,-73.9655,40.6342,0
"1212 SENECA AVENUE","BX",10474,-73.8884,40.8185,0
"1213 3 AVENUE","MN",10021,-73.961,40.7687,0
"1213 AVENUE Z","BK",11235,-73.9575,40.5884,0
"1213 ELDER AVENUE","BX",10472,-73.8796,40.8291,0
"1213 YORK AVENUE","MN",10065,-73.9571,40.7629,0
"1214 AVENUE I","BK",11230,-73.9639,40.6271,0
"1214 AVENUE K","BK",11230,-73.963,40.6223,0
"1214 BOSTON ROAD","BX",10456,-73.9017,40.8297,0
"1214 BOYNTON AVENUE","BX",10472,-73.8781,40.8292,0
"1214 CATON AVENUE","BK",11218,-73.9681,40.6492,0
"1214 SHAKESPEARE AVENUE","BX",10452,-73.923,40.8371,0
"1214 SHERIDAN AVENUE","BX",10456,-73.916,40.8345,0
"1214 WHEELER AVENUE","BX",10472,-73.88,40.8291,0
"1215 8 AVENUE","BK",11215,-73.9809,40.6633,0
"1215 AVENUE M","BK",11230,-73.9623,40.618,0
"1215 AVENUE N","BK",11230,-73.9618,40.6156,0
"1215 BROOK AVENUE","BX",10456,-73.9092,40.8316,1
"1215 ELDER AVENUE","BX",10472,-73.8796,40.8292,0
"1215 GRAND CONCOURSE","BX",10452,-73.9178,40.835,0
"1215 MYRTLE AVENUE","BK",11221,-73.9315,40.6976,0
"1215 OCEAN AVENUE","BK",11230,-73.9573,40.6325,0
"1215 PARK AVENUE","MN",10128,-73.9528,40.7856,0
"1215 WHEELER AVENUE","BX",10472,-73.8805,40.8291,0
"1216 COLLEGE AVENUE","BX",10456,-73.9129,40.833,1
"1216 SENECA AVENUE","BX",10474,-73.8882,40.8184,0
"1216 ST JOHNS PLACE","BK",11213,-73.9381,40.6707,0
"1217 47 STREET","BK",11219,-73.9924,40.6373,0
"1217 FLATBUSH AVENUE","BK",11226,-73.9555,40.6407,1
"1217 HALSEY STREET","BK",11237,-73.9079,40.6935,0
"1218 2 AVENUE","MN",10065,-73.9618,40.7635,0
"1218 BOYNTON AVENUE","BX",10472,-73.8781,40.8294,1
"1218 DR M L KING JR BLVD","BX",10452,-73.927,40.8383,0
"1218 WHEELER AVENUE","BX",10472,-73.88,40.8292,1
"1219 1 AVENUE","MN",10065,-73.9592,40.764,0
"1219 ELDER AVENUE","BX",10472,-73.8796,40.8293,0
"1219 HALSEY STREET","BK",11237,-73.9078,40.6936,1
"1219 UNION STREET","BK",11225,-73.9522,40.6692,0
"1219 WHEELER AVENUE","BX",10472,-73.8806,40.8292,1
"122 1 AVENUE","MN",10009,-73.9853,40.7271,1
"122 29 STREET","BK",11232,-74.0022,40.6591,0
"122 31 STREET","BK",11232,-74.0033,40.658,0
"122 33 STREET","BK",11232,-74.0043,40.6567,1
"122 ASHLAND PLACE","BK",11201,-73.9796,40.6929,0
"122 ATLANTIC AVENUE","BK",11201,-73.9958,40.6904,0
"122 BAY 38 STREET","BK",11214,-73.9907,40.596,1
"122 BERGEN STREET","BK",11201,-73.9891,40.6859,0
"122 BOERUM STREET","BK",11206,-73.944,40.7056,0
"122 CRESCENT STREET","BK",11208,-73.8733,40.6862,0
"122 DONGAN STREET","SI",10310,-74.1245,40.6347,0
"122 DOSCHER STREET","BK",11208,-73.8725,40.6738,0
"122 EAST 102 STREET","MN",10029,-73.9488,40.7897,0
"122 EAST 103 STREET","MN",10029,-73.9487,40.7905,0
"122 EAST 21 STREET","BK",11226,-73.9605,40.6513,0
"122 EAST 27 STREET","MN",10016,-73.9837,40.7421,0
"122 EAST 61 STREET","MN",10065,-73.9681,40.7636,0
"122 EAST 7 STREET","MN",10009,-73.9843,40.7261,0
"122 EAST 76 STREET","MN",10021,-73.9611,40.7731,0
"122 EAST 78 STREET","MN",10075,-73.9601,40.7743,0
"122 EAST 88 STREET","MN",10128,-73.9551,40.7808,0
"122 EAST 91 STREET","MN",10128,-73.954,40.7827,0
"122 FENIMORE STREET","BK",11225,-73.9583,40.658,1
"122 FORSYTH STREET","MN",10002,-73.9921,40.7192,0
"122 HAMILTON PLACE","MN",10031,-73.9494,40.824,0
"122 KINGSTON AVENUE","BK",11213,-73.9419,40.6755,0
"122 LEXINGTON AVENUE","MN",10016,-73.9826,40.7429,1
"122 LUDLOW STREET","MN",10002,-73.9883,40.7196,1
"122 MAC DOUGAL STREET","MN",10012,-74.0003,40.7298,0
"122 MILTON STREET","BK",11222,-73.9556,40.7291,0
"122 ORCHARD STREET","MN",10002,-73.9893,40.7194,0
"122 REMSEN STREET","BK",11201,-73.9938,40.6937,0
"122 SHERIDAN AVENUE","BK",11208,-73.8676,40.6796,1
"122 ST MARKS PLACE","MN",10009,-73.9839,40.7268,0
"122 STERLING PLACE","BK",11217,-73.9745,40.6772,0
"122 WALWORTH STREET","BK",11205,-73.9547,40.6952,0
"122 WEST 109 STREET","MN",10025,-73.9629,40.8015,0
"122 WEST 120 STREET","MN",10027,-73.9491,40.8049,0
"122 WEST 137 STREET","MN",10030,-73.9412,40.8157,1
"122 WEST 20 STREET","MN",10011,-73.9954,40.7413,0
"122 WEST 74 STREET","MN",10023,-73.9789,40.7789,0
"122 WEST 80 STREET","MN",10024,-73.9762,40.7829,0
"122 WEST 81 STREET","MN",10024,-73.9757,40.7835,0
"122 WEST 83 STREET","MN",10024,-73.9748,40.7848,0
"122 WEST 97 STREET","MN",10025,-73.9689,40.7941,0
"122-04 METROPOLITAN AVENUE","QN",11415,-73.8295,40.7052,0
"122-20 OCEAN PROMENADE","QN",11694,-73.8415,40.576,0
"1220 43 STREET","BK",11219,-73.9904,40.6392,0
"1220 COLLEGE AVENUE","BX",10456,-73.9129,40.8331,1
"1220 DEAN STREET","BK",11216,-73.9489,40.6766,1
"1220 GILBERT PLACE","BX",10474,-73.8876,40.8178,1
"1220 GRAND CONCOURSE","BX",10456,-73.9169,40.8347,1
"1220 LEXINGTON AVENUE","MN",10028,-73.9574,40.7774,0
"1220 MORRIS AVENUE","BX",10456,-73.9137,40.8334,0
"1220 OCEAN AVENUE","BK",11230,-73.9581,40.6323,0
"1220 SENECA AVENUE","BX",10474,-73.888,40.8185,0
"1220 SHAKESPEARE AVENUE","BX",10452,-73.923,40.8374,0
"1220 ST MARKS AVENUE","BK",11213,-73.9293,40.6738,1
"1220 ST NICHOLAS AVENUE","MN",10032,-73.938,40.8429,0
"1220 WESTCHESTER AVENUE","BX",10472,-73.8703,40.83,0
"1221 60 STREET","BK",11219,-73.9999,40.63,0
"1221 70 STREET","BK",11228,-74.0059,40.6243,1
"1221 AMSTERDAM AVENUE","MN",10027,-73.9587,40.8094,0
"1221 BROOK AVENUE","BX",10456,-73.909,40.8319,1
"1221 COLLEGE AVENUE","BX",10456,-73.9134,40.8332,0
"1221 DEAN STREET","BK",11216,-73.9488,40.677,0
"1221 FULTON STREET","BK",11216,-73.9526,40.6808,0
"1221 SHERIDAN AVENUE","BX",10456,-73.9165,40.8346,0
"1221 WHITE PLAINS ROAD","BX",10472,-73.8624,40.831,0
"1222 2 AVENUE","MN",10065,-73.9612,40.7636,0
"1222 BOSTON ROAD","BX",10456,-73.9011,40.8299,0
"1222 BOYNTON AVENUE","BX",10472,-73.8781,40.8295,0
"1222 ROGERS AVENUE","BK",11226,-73.9515,40.64,1
"1222 ST JOHNS PLACE","BK",11213,-73.9379,40.6707,0
"1222 ST MARKS AVENUE","BK",11213,-73.9292,40.6738,0
"1222 WHEELER AVENUE","BX",10472,-73.88,40.8293,0
"1223 68 STREET","BK",11219,-74.0048,40.6253,0
"1223 70 STREET","BK",11228,-74.0058,40.6242,0
"1223 BUSHWICK AVENUE","BK",11221,-73.915,40.6881,1
"1223 ELDER AVENUE","BX",10472,-73.8797,40.8295,0
"1223 FULTON STREET","BK",11216,-73.9525,40.6808,1
"1223 HALSEY STREET","BK",11237,-73.9078,40.6937,0
"1223 LEXINGTON AVENUE","MN",10028,-73.9566,40.7776,0
"1223 WHEELER AVENUE","BX",10472,-73.8806,40.8293,0
"1224 BEDFORD AVENUE","BK",11216,-73.9539,40.682,0
"1224 DEAN STREET","BK",11216,-73.9488,40.6766,0
"1224 PROSPECT AVENUE","BX",10459,-73.8982,40.8271,0
"1224 PROSPECT AVENUE","BK",11218,-73.9765,40.6532,0
"1224 ST NICHOLAS AVENUE","MN",10032,-73.9379,40.843,0
"1224 WALTON AVENUE","BX",10452,-73.9188,40.8355,0
"1225 1 AVENUE","MN",10065,-73.959,40.7642,0
"1225 2 AVENUE","MN",10065,-73.9621,40.7642,0
"1225 AVENUE R","BK",11229,-73.96,40.6058,0
"1225 BUSHWICK AVENUE","BK",11221,-73.9149,40.688,0
"1225 DEAN STREET","BK",11216,-73.9487,40.677,0
"1225 MORRIS AVENUE","BX",10456,-73.9141,40.8339,0
"1225 PARK AVENUE","MN",10128,-73.9525,40.7859,0
"1225 SHERIDAN AVENUE","BX",10456,-73.9163,40.8349,0
"1225 SHERMAN AVENUE","BX",10456,-73.9158,40.8345,0
"1225 STRATFORD AVENUE","BX",10472,-73.876,40.83,0
"1225 WEBSTER AVENUE","BX",10456,-73.9099,40.8325,1
"1226 2 AVENUE","MN",10065,-73.9616,40.7638,0
"1226 BOSTON ROAD","BX",10456,-73.901,40.83,0
"1226 BOYNTON AVENUE","BX",10472,-73.8782,40.8296,0
"1226 BROADWAY","MN",10001,-73.988,40.7472,0
"1226 EVERGREEN AVENUE","BX",10472,-73.881,40.8294,1
"1226 LINCOLN PLACE","BK",11213,-73.9359,40.6698,0
"1226 PROSPECT AVENUE","BX",10459,-73.8982,40.8273,1
"1226 SHERMAN AVENUE","BX",10456,-73.9152,40.8343,0
"1226 WHEELER AVENUE","BX",10472,-73.88,40.8295,0
"1227 70 STREET","BK",11228,-74.0058,40.6242,0
"1227 BOSTON ROAD","BX",10456,-73.902,40.8303,0
"1227 GRAND CONCOURSE","BX",10452,-73.9177,40.8352,0
"1227 MADISON AVENUE","MN",10128,-73.9573,40.7825,0
"1227 OVINGTON AVENUE","BK",11219,-74.0047,40.6252,0
"1227 WHEELER AVENUE","BX",10472,-73.8806,40.8294,1
"1228 49 STREET","BK",11219,-73.9936,40.6357,0
"1228 GRAND CONCOURSE","BX",10456,-73.9167,40.8349,0
"1228 SOUTHERN BOULEVARD","BX",10459,-73.8915,40.8294,1
"1228 ST JOHNS PLACE","BK",11213,-73.9377,40.6706,0
"1228 ST NICHOLAS AVENUE","MN",10032,-73.9378,40.8432,0
"1229 1 AVENUE","MN",10065,-73.9589,40.7644,0
"1229 70 STREET","BK",11228,-74.0057,40.6242,0
"1229 AVENUE Y","BK",11235,-73.9573,40.5901,0
"1229 CLAY AVENUE","BX",10456,-73.9103,40.8334,0
"1229 FRANKLIN AVENUE","BX",10456,-73.9035,40.8307,0
"1229 HALSEY STREET","BK",11237,-73.9077,40.6938,0
"123 3 PLACE","BK",11231,-73.9964,40.6786,0
"123 8 AVENUE","BK",11215,-73.9737,40.6719,0
"123 ALLEN STREET","MN",10002,-73.9905,40.7199,0
"123 BANK STREET","MN",10014,-74.0078,40.7365,0
"123 BEDFORD AVENUE","BK",11211,-73.9556,40.7195,0
"123 BERRY STREET","BK",11249,-73.9587,40.7186,0
"123 DIVISION STREET","MN",10002,-73.9917,40.7143,0
"123 DRIGGS AVENUE","BK",11222,-73.9435,40.7229,0
"123 EAST 106 STREET","MN",10029,-73.9466,40.7927,0
"123 EAST 116 STREET","MN",10029,-73.942,40.7991,0
"123 EAST 129 STREET","MN",10035,-73.9359,40.8075,0
